tipo,prov,coord,label,id,type
CRA,Huesca,"42.196281, 0.39437","CRA BAJA RIBAGORZA",22005704,cen
CRA,Teruel,"40.436269, -0.850964","CRA PALMIRA PLÁ",44004719,cen
CRA,Zaragoza,"41.546944, -1.649014","CRA ARANDA-ISUELA",50011148,cen
CRA,Teruel,"40.929191, 0.21184","CRA ALGARS",44005131,cen
CRA,Zaragoza,"41.397492, -1.829568","CRA EL MIRADOR",50011173,cen
CRA,Zaragoza,"41.575446, -0.648784","CRA LA SABINA",50011409,cen
CRA,Zaragoza,"41.41012, -0.45766","CRA DEL EBRO",50011355,cen
CRA,Zaragoza,"41.759738, -1.472296","CRA LAS VIÑAS",50011291,cen
CRA,Zaragoza,"41.798116, -0.609406","CRA BAJO GÁLLEGO",50011422,cen
CRA,Huesca,"41.695274, 0.176314","CRA ALBEOS",22005832,cen
CRA,Huesca,"41.930347, -0.067424","CRA A REDOLADA",22005698,cen
CRA,Zaragoza,"41.443536, -1.563071","CRA EL ENEBRO",50011136,cen
CRA,Teruel,"40.92228, -1.499418","CRA CAMPO BELLO",44005153,cen
CRA,Zaragoza,"41.054938, -1.558398","CRA CERRO DE SANTA CRUZ",50011197,cen
CRA,Zaragoza,"42.115953, -0.948791","CRA MONLORA",50011215,cen
CRA,Huesca,"41.843752, -0.260031","CRA MONEGROS-HOYA",22005868,cen
CRA,Huesca,"41.872824, -0.458505","CRA LA SABINA",22005856,cen
CRA,Zaragoza,"41.632475, -1.300112","CRA DE LUMPIAQUE",50011124,cen
CRA,Teruel,"40.566245, -1.317175","CRA CUNA DEL JILOCA",44005074,cen
CRA,Teruel,"41.014217, 0.186699","CRA MATARRANYA",44005062,cen
CRA,Teruel,"41.030989, -0.594975","CRA ARIÑO-ALLOZA",44004720,cen
CRA,Zaragoza,"41.569052, -0.741541","CRA MARÍA MOLINER",50011331,cen
CRA,Huesca,"42.14263, -0.012977","CRA VERO-ALCANADRE",22000056,cen
CRA,Teruel,"40.925245, 0.076059","CRA DE LA FRESNEDA",44004744,cen
CRA,Huesca,"42.145548, -0.456668","CRA MONTEARAGÓN",22005728,cen
CRA,Zaragoza,"41.628265, -0.891363","CRA LA HUECHA",50011379,cen
CRA,Teruel,"40.866419, -0.520106","CRA SOMONTANO-BAJO ARAGÓN",44004707,cen
CRA,Huesca,"41.82446, 0.199015","CRA EL TRÉBOL",22005741,cen
CRA,Huesca,"41.769316, -0.328963","CRA MONEGROS NORTE",22002843,cen
CRA,Zaragoza,"41.176453, 0.165328","CRA FABARA-NONASPE DOS AGUAS",50011343,cen
CRA,Teruel,"40.523975, -0.40467","CRA ALTO MAESTRAZGO",44004690,cen
CRA,Zaragoza,"41.249604, -1.154729","CRA LA CEPA",50011392,cen
CRA,Teruel,"40.361296, -0.44719","CRA MAESTRAZGO GÚDAR",44004616,cen
CRA,Teruel,"40.884378, -1.334034","CRA EL POYO DEL CID",44005165,cen
CRA,Huesca,"41.493487, -0.151525","CRA MONTESNEGROS",22005686,cen
CRA,Huesca,"41.473417, 0.333552","CRA RIBERA DEL CINCA",22005807,cen
CRA,Zaragoza,"41.766409, -1.172933","CRA ÍNSULA BARATARIA",50011239,cen
CRA,Zaragoza,"42.197623, -1.336436","CRA LUIS BUÑUEL",50011240,cen
CRA,Teruel,"40.05906, -0.828855","CRA JAVALAMBRE",44004483,cen
CRA,Huesca,"42.559283, -0.788084","CRA RÍO ARAGÓN",22005789,cen
CRA,Zaragoza,"41.215724, -1.833712","CRA MESA-PIEDRA-ALTO CAMPILLO",50011185,cen
CRA,Huesca,"41.9106, 0.181981","CRA ARCO IRIS",22005820,cen
CRA,Huesca,"41.865107, 0.461558","CRA LA LLITERA",22005674,cen
CRA,Huesca,"42.581921, 0.295112","CRA CINCA-CINQUETA",22003586,cen
CRIE,Zaragoza,"41.67858, -0.968307","CRIE VENTA DEL OLIVAR",50700239,cen
CRIE,Teruel,"40.9163034, -1.3013142","CRIE CALAMOCHA",44700153,cen
CRIE,Teruel,"40.4106159, -1.4306606","CRIE ALBARRACIN",44700141,cen
CRIE,Teruel,"40.8915162, -0.3809659","CRIE ALCORISA",44700131,cen
EARTE,Huesca,"42.140561, -0.402039","EARTE DE HUESCA",22005145,cen
EARTE,Teruel,"40.343232, -1.107781","EARTE ESCUELA DE ARTE DE TERUEL",44003284,cen
EARTE,Zaragoza,"41.648844, -0.878101","EARTE DE ZARAGOZA",50008514,cen
ECA,Huesca,"42.559706, -0.787759","ECA INSTITUTO DE FORMACIÓN AGROAMBIENTAL",22002740,cen
EEI,Zaragoza,"41.3227925, -0.3436878","EEI DE SÁSTAGO",50019226,cen
EEI,Teruel,"41.052282, -0.129326","EEI LA SELVETA",44010276,cen
EEI,Zaragoza,"41.289411, -0.32314","EEI DE ESCATRÓN",50017825,cen
EEI,Zaragoza,"41.739284, -1.036323","EEI LA PARVADICA",50018180,cen
EEI,Huesca,"42.724313, -0.285859","EEI TRIAMOLETA",22010335,cen
EEI,Huesca,"42.7467853, -0.5160455","EEI LA CASITA BLANCA",22010581,cen
EEI,Zaragoza,"41.6135174, -0.7056319","EEI LA CUEVA ENCANTADA",50018911,cen
EEI,Zaragoza,"41.209849, -1.084838","EEI ZAGALICOS",50017141,cen
EEI,Zaragoza,"41.702493, -0.998783","EEI LA COMETA",50017606,cen
EEI,Teruel,"40.736507, -1.499411","EEI DE OJOS NEGROS",44010173,cen
EEI,Huesca,"42.190022, 0.335918","EEI NININS",22010281,cen
EEI,Zaragoza,"41.775055, -0.821204","EEI ZAGALICOS",50018313,cen
EEI,Teruel,"40.8651879, -0.5208924","EEI DE LA MATA DE LOS OLMOS",44010550,cen
EEI,Huesca,"41.79749, 0.273165","EEI LA COMETA",22010104,cen
EEI,Huesca,"41.619207, 0.1924578","EEI DE BALLOBAR",22010566,cen
EEI,Zaragoza,"41.663129, -0.988297","EEI NUESTRA SEÑORA DE LORETO",50018040,cen
EEI,Zaragoza,"41.3092958, -0.7503189","EEI GARABATOS",50018601,cen
EEI,Huesca,"41.82468, 0.19976","EEI ABABOL",22010301,cen
EEI,Zaragoza,"41.376634, 0.302504","EEI LA RUELLA",50018179,cen
EEI,Huesca,"41.9774555, -0.5371604","EEI ARBOLEDA",22010645,cen
EEI,Huesca,"42.4421126, 0.0753301","EEI NINONES",22010578,cen
EEI,Zaragoza,"41.123482, 0.137984","EEI DE MAELLA",50018106,cen
EEI,Huesca,"42.512465, 0.485545","EEI LA MAINADA",22010177,cen
EEI,Huesca,"42.132572, -0.353382","EEI LA CANTERA",22010244,cen
EEI,Huesca,"42.4944052, -0.1191759","EEI CHAVALINES",22010736,cen
EEI,Zaragoza,"41.6182415, -0.7817926","EEI RENACUAJOS",50018659,cen
EEI,Zaragoza,"41.7897533, -1.215297","EEI DE PEDROLA",50018799,cen
EEI,Huesca,"41.9093356, -0.4476302","EEI DE FRULA",22010621,cen
EEI,Teruel,"40.9292004, 0.2130679","EEI SAGALETS (AULA DE CRETAS)",44010616,cen
EEI,Zaragoza,"41.335867, -1.183788","EEI ARCO IRIS",50018210,cen
EEI,Zaragoza,"41.233645, -0.046899","EEI DE CASPE",50017746,cen
EEI,Teruel,"41.9424232, -1.3256747","EEI SANTA ENGRACIA",44010379,cen
EEI,Zaragoza,"41.3635871, -1.2976562","EEI DE COSUENDA",50018763,cen
EEI,Zaragoza,"41.3300067, -1.7954665","EEI LA SOLANA",50018726,cen
EEI,Zaragoza,"42.285218, -1.27125","EEI DE SÁDABA",50018027,cen
EEI,Zaragoza,"41.2974999, -1.8892938","EEI ZAGALINES",50018921,cen
EEI,Teruel,"40.832132, 0.1839895","EEI SAGALETS (AULA DE BECEITE)",44010665,cen
EEI,Huesca,"41.867537, 0.421164","EEI EL TAMARINDO",22010190,cen
EEI,Zaragoza,"42.1391977, -1.2289927","EEI GLORIA FUERTES-SANTA ANASTASIA",50018994,cen
EEI,Zaragoza,"41.631835, -1.300592","EEI DE LUMPIAQUE",50019044,cen
EEI,Zaragoza,"41.7535665, -0.633337","EEI DE PERDIGUERA",50018741,cen
EEI,Huesca,"41.9308523, -0.0677736","EEI DE PERALTA DE ALCOFEA",22010499,cen
EEI,Zaragoza,"41.654924, -0.8729462","EEI EL BOSQUE",50018878,cen
EEI,Teruel,"40.2980235, -1.121025","EEI DE TERUEL (VILLAESPESA)",44010525,cen
EEI,Teruel,"40.9233009, -0.2673826","EEI LA REPLACETA",44010367,cen
EEI,Zaragoza,"41.3403078, -1.2683784","EEI ZAGALICOS",50019032,cen
EEI,Zaragoza,"41.7710404, -1.124615","EEI DE TORRES DE BERRELLÉN",50019068,cen
EEI,Huesca,"42.1333293, -0.4025109","EEI MARÍA SÁNCHEZ ARBÓS",22010803,cen
EEI,Teruel,"40.98732, -0.033683","EEI LOS MONCHONES",44010124,cen
EEI,Huesca,"41.8068025, -0.4514643","EEI DE ALCUBIERRE",22010682,cen
EEI,Huesca,"42.6037071, -0.1207432","EEI DE BROTO",22010827,cen
EEI,Zaragoza,"41.5431736, -0.9956047","EEI PALMAS PALMITAS",50018908,cen
EEI,Zaragoza,"41.676656, -0.897628","EEI MARÍA URREA",50018362,cen
EEI,Zaragoza,"41.9486336, -1.6972832","EEI CANTACUCOS",50019196,cen
EEI,Teruel,"41.032018, -0.592774","EEI DE ALBALATE DEL ARZOBISPO",44010331,cen
EEI,Zaragoza,"41.940206, -1.326506","EEI DE SANTA ENGRACIA",50017564,cen
EEI,Zaragoza,"42.262231, -1.18939","EEI DE BIOTA",50017035,cen
EEI,Zaragoza,"41.9349494, -1.3940513","EEI DE NOVILLAS",50018465,cen
EEI,Teruel,"40.43685, -0.849895","EEI EL PARQUE",44010197,cen
EEI,Huesca,"42.574444, -0.551299","EEI DE JACA",22010207,cen
EEI,Huesca,"42.627577, -0.324681","EEI DE BIESCAS",22010268,cen
EEI,Teruel,"40.3323688, -1.5364577","EEI DE MOSCARDÓN",44010446,cen
EEI,Zaragoza,"41.6512479, -0.8957663","EEI EL ANDÉN",50018881,cen
EEI,Zaragoza,"41.4986911, -0.1524316","EEI DE BUJARALOZ",50018751,cen
EEI,Teruel,"40.1895214, -0.6536006","EEI DE RUBIELOS DE MORA",44010471,cen
EEI,Zaragoza,"41.668991, -0.829976","EEI BRIOLETAS",50018350,cen
EEI,Zaragoza,"41.652, -0.931106","EEI LOS IBONES",50018349,cen
EEI,Zaragoza,"41.666013, -0.872511","EEI PIRINEOS",50017527,cen
EEI,Huesca,"42.77212, -0.332808","EEI DE SALLENT DE GÁLLEGO",22010013,cen
EEI,Zaragoza,"41.2047224, -0.7088003","EEI DE LÉCERA",50018945,cen
EEI,Teruel,"40.333935, -1.0997336","EEI DE TERUEL (BARRIO ARRABAL)",44010483,cen
EEI,Huesca,"41.9061846, 0.4337013","EEI DE ALCAMPELL",22010517,cen
EEI,Zaragoza,"41.628511, -0.874084","EEI LA PAZ",50018374,cen
EEI,Teruel,"40.4593321, -1.2876494","EEI SARGANTESA",44010641,cen
EEI,Teruel,"40.1421231, -0.8139914","EEI DE SARRIÓN",44010409,cen
EEI,Huesca,"41.865393, 0.461948","EEI LO NIU",22010062,cen
EEI,Huesca,"41.704369, 0.323559","EEI LUPITA",22010271,cen
EEI,Teruel,"40.7869457, -0.0325728","EEI SAGALETS (AULA DE MONROYO)",44010598,cen
EEI,Zaragoza,"41.66036, -0.874775","EEI VILLACAMPA",50011872,cen
EEI,Zaragoza,"41.476407, -1.375982","EEI DE LA ALMUNIA DE DOÑA GODINA",50017540,cen
EEI,Teruel,"41.048194, 0.101197","EEI SAGALETS (AULA DE MAZALEÓN)",44010185,cen
EEI,Huesca,"41.4736751, 0.3335424","EEI DE TORRENTE DE CINCA",22010700,cen
EEI,Zaragoza,,"EEI DE LA MUELA",50019238,cen
EEI,Teruel,"40.812395, -0.84963","EEI DE UTRILLAS",44010291,cen
EEI,Zaragoza,"41.1916266, -1.8847602","EEI DE JARABA",50018477,cen
EEI,Zaragoza,"42.1780486, -1.1991547","EEI GLORIA FUERTES-BARDENAS",50018970,cen
EEI,Teruel,"40.913055, -1.3027794","EEI PRIMEROS PASOS",44010434,cen
EEI,Teruel,"40.450919, -1.2892192","EEI DE VILLARQUEMADO",44010410,cen
EEI,Huesca,"42.5587999, -0.7150496","EEI DE SANTA CILIA",22010530,cen
EEI,Huesca,"41.9035071, 0.187759","EEI CLARA CAMPOAMOR",22010694,cen
EEI,Zaragoza,"41.511596, -1.400778","EEI NERTÓBRIGA",50017989,cen
EEI,Teruel,"41.161358, -0.4693275","EEI SEÑORA PABLA",44010549,cen
EEI,Zaragoza,"41.47713, -1.568071","EEI FRANCISCA GIL DE LA RIVA",50018088,cen
EEI,Huesca,"41.5000094, -0.0384445","EEI DE PEÑALBA",22010761,cen
EEI,Zaragoza,"41.5889882, -0.942977","EEI LAS HABLILLAS",50018891,cen
EEI,Huesca,"41.848571, 0.297542","EEI CONCEPCIÓN BAÑERES",22010232,cen
EEI,Zaragoza,"41.870857, -0.785064","EEI LAS BALSAS",50017734,cen
EEI,Zaragoza,"41.524505, -1.345139","EEI DE CALATORAO",50017151,cen
EEI,Huesca,"42.0303992, 0.13624548","EEI DE BARBASTRO",22010487,cen
EEI,Teruel,"40.8734761, 0.1499462","EEI DE VALDERROBRES",44010495,cen
EEI,Huesca,"42.039091, -0.581267","EEI @S`CRI@S",22010360,cen
EEI,Teruel,"41.013712, 0.1845093","EEI DE CALACEITE",44010458,cen
EEI,Zaragoza,"41.8297842, -1.24342","EEI DE LUCENI",50018520,cen
EEI,Teruel,"40.935147, -0.086827","EEI LA CODOÑERA",44010240,cen
EEI,Teruel,"40.835565, -0.798666","EEI DE MONTALBÁN",44010252,cen
EEI,Zaragoza,"41.4022364, -1.1698946","EEI DE LONGARES",50018957,cen
EEI,Zaragoza,"41.7970411, -0.6109599","EEI DE LECIÑENA",50018738,cen
EEI,Zaragoza,"41.834914, -1.528175","EEI BALTASAR GONZÁLEZ",50018301,cen
EEI,Zaragoza,"41.114887, -1.41064","EEI PINOCHO",50017758,cen
EEI,Teruel,"40.981148, -0.144448","EEI SANTA BÁRBARA",44010148,cen
EEI,Teruel,"40.5663946, -1.3126363","EEI DE SANTA EULALIA",44010513,cen
EEI,Huesca,"42.0946197, -0.3563396","EEI ANDARINES",22010542,cen
EEI,Huesca,"41.769835, -0.3282039","EEI DE LANAJA",22010657,cen
EEI,Teruel,"40.8329714, -0.2437739","EEI DE MAS DE LAS MATAS",44010628,cen
EEI,Zaragoza,"42.126094, -1.140359","EEI GLORIA FUERTES",50018325,cen
EEI,Zaragoza,"41.57122, -0.742055","EEI LA COMETA",50017931,cen
EEI,Teruel,"40.926702, 0.075239","EEI SAGALETS (AULA DE LA FRESNEDA)",44010227,cen
EEI,Zaragoza,"41.4231809, -1.3804526","EEI DE ALPARTIR",50018593,cen
EEI,Zaragoza,"41.4749976, -1.4724816","EEI DE MORATA DE JALÓN",50018611,cen
EEI,Teruel,"40.938814, -0.229525","EEI DE CALANDA",44010136,cen
EEI,Teruel,"40.411599, -1.428383","EEI DE ALBARRACÍN",44010343,cen
EEI,Zaragoza,"41.761403, -1.472462","EEI DE FUENDEJALÓN",50018404,cen
EEI,Zaragoza,"41.905968, -1.720229","EEI DE TARAZONA",50017837,cen
EEI,Zaragoza,"41.6502654, -0.8865201","EEI DE LA DELEGACIÓN ESPECIAL DE ECONOMÍA Y HACIENDA DE ARAGÓN",50018969,cen
EEI,Zaragoza,"41.644903, -0.86962","EEI LA PIRAÑA",50018192,cen
EEI,Zaragoza,"41.442657, -1.562911","EEI DE SABIÑÁN",50017576,cen
EEI,Huesca,"42.136878, -0.418086","EEI LAS PAJARITAS",22010463,cen
EEI,Zaragoza,"41.6530649, -0.8653932","EEI PARQUE BRUIL",50019135,cen
EEI,Teruel,"40.5226647, -0.4049918","EEI DE CANTAVIEJA",44010392,cen
EEI,Zaragoza,"41.735794, -1.099528","EEI DE PINSEQUE",50017321,cen
EEI,Huesca,"41.521214, 0.340812","EEI XIQUETS",22010402,cen
EEI,Zaragoza,"41.5918628, -0.9327028","EEI LAS FÁBULAS",50019093,cen
EEI,Huesca,"41.7144781, 0.121306","EEI SANTA CATALINA",22010748,cen
EEI,Zaragoza,"41.426297, -0.496434","EEI DE QUINTO",50018118,cen
EEI,Zaragoza,"41.7442721, -1.0719632","EEI LA CUNICA",50018532,cen
EEI,Zaragoza,"41.917086, -1.254357","EEI DE TAUSTE",50017552,cen
EEI,Zaragoza,"41.8327297, -0.765731","EEI POMPITAS",50018805,cen
EEI,Teruel,"40.280919, -1.1512046","EEI DE VILLASTAR",44010631,cen
EEI,Zaragoza,"42.3340163, -0.7447606","EEI REINA BERTA",50018635,cen
EEI,Zaragoza,"41.4367998, -1.243137","EEI CHIRIBILLAS",50018581,cen
EEI,Huesca,"41.8687568, -0.4618471","EEI DE ROBRES",22010611,cen
EEI,Huesca,"42.6794252, -0.5306918","EEI DE VILLANÚA",22010608,cen
EEI,Huesca,"42.605626, 0.524567","EEI LA MAINADA",22010311,cen
EEI,Zaragoza,"41.523596, -1.59863","EEI DE BREA DE ARAGÓN",50017977,cen
EEI,Zaragoza,"41.849568, -1.252269","EEI DE BOQUIÑENI",50017965,cen
EEI,Huesca,"42.015572, -0.763655","EEI DE GURREA DE GÁLLEGO",22010438,cen
EEI,Zaragoza,"41.486592, -0.529082","EEI DE PINA DE EBRO",50019123,cen
EEI,Teruel,"40.3581298, -1.1767263","EEI DE TERUEL (SAN BLAS)",44010380,cen
EEI,Zaragoza,"41.9349808, -0.7574669","EEI DE ONTINAR DE SALZ",50018647,cen
EEI,Huesca,"42.6038148, -0.8576187","EEI DE CANAL DE BERDÚN",22010591,cen
EEI,Huesca,"42.0105238, 0.2613925","EEI DE FONZ",22010554,cen
EEI,Zaragoza,"41.4635139, -1.0864375","EEI PASICOS",50018623,cen
EEI,Zaragoza,"41.285939, -1.618524","EEI BLANCANIEVES",50017953,cen
EEI,Zaragoza,"41.8300564, -1.459793","EEI ARCO-IRIS",50018787,cen
EEI,Zaragoza,"41.633292, -0.749108","EEI JUNQUICOS",50017394,cen
EEI,Zaragoza,"41.557131, -0.961547","EEI ARCO-IRIS",50017783,cen
EEI,Huesca,"42.1695765, -0.4521101","EEI VIRGEN DEL ROSARIO",22010815,cen
EEI,Teruel,"40.5083399, -1.5869681","EEI DE BRONCHALES",44010574,cen
EEI,Huesca,"41.94226, -0.36707","EEI DE GRAÑÉN",22010669,cen
EEI,Teruel,"40.7801137, -0.25362","EEI DE AGUAVIVA",44010562,cen
EEI,Zaragoza,"41.901859, -1.418404","EEI DE MALLÉN",50017692,cen
EEI,Huesca,"42.276135, -0.688251","EEI LA FONTANETA",22010293,cen
EEI,Teruel,"40.974609, -0.442139","EEI LA MALENA",44010069,cen
EEI,Zaragoza,"41.508873, -0.628646","EEI DE FUENTES DE EBRO",50018441,cen
EEI,Zaragoza,"41.8171419, -1.517929","EEI GARNACHICA",50018714,cen
EEI,Huesca,"41.7921083, -0.1518738","EEI DE SARIÑENA",22010670,cen
EEI,Teruel,"40.894158, -0.380681","EEI DE ALCORISA",44010112,cen
EEI,Zaragoza,"41.674533, -0.88304","EEI LOS VIENTOS",50017539,cen
EEI,Zaragoza,"41.5755405, -0.6484398","EEI LOS ZAGALES",50018684,cen
EEI,Huesca,"42.109234, 0.480172","EEI LA CANALLA",22010359,cen
EEI,Zaragoza,"41.598921, -1.276854","EEI ISABEL DE ARAGÓN",50018039,cen
EEI,Teruel,"40.787883, -1.357583","EEI RICARDA GONZALO DE LIRIA",44010306,cen
EEI,Zaragoza,"41.659467, -0.897418","EEI EL TREN",50018337,cen
EEI,Zaragoza,"41.1748253, -0.4505459","EEI EL CASTILLO",50018489,cen
EEI,Huesca,"41.526204, 0.346307","EEI SANTA MARGARITA",22010414,cen
EEI,Huesca,"42.4166527, 0.1434279","EEI DE LA COMARCA DE SOBRARBE",22010724,cen
EEI,Huesca,"41.691944, 0.180838","EEI DE BELVER DE CINCA",22010426,cen
EEI,Zaragoza,"42.3629083, -1.1301742","EEI DE UNCASTILLO",50018660,cen
EEI,Huesca,"42.6336589, 0.2173016","EEI VALLE DE BIELSA",22010529,cen
EEI,Huesca,"41.9347182, 0.2421881","EEI ATALIA",22010751,cen
EEI,Huesca,"42.52038, -0.367778","EEI CARDELINA",22010128,cen
EEI,Zaragoza,"42.1927481, -1.336047","EEI GLORIA FUERTES-PINSORO",50018982,cen
EEI,Teruel,"41.174826, -0.450546","EEI EL CASTILLO",44010321,cen
EEI,Teruel,"41.2214123, -0.4414419","EEI DE LA PUEBLA DE HÍJAR",44010422,cen
EEI,Teruel,"40.2981362, -1.5020701","EEI DE TERRIENTE",44010586,cen
EEI,Huesca,"42.262679, -0.451041","EEI DE NUENO",22010475,cen
EEI,Huesca,"42.1426301, -0.0129778","EEI TREVIÑER",22010785,cen
EEI,Huesca,"41.801261, 0.412811","EEI EL PÍ",22010116,cen
EEI,Zaragoza,"41.7111003, -1.0105612","EEI LA ESTRELLA",50018672,cen
EEI,Zaragoza,"41.5401397, -1.6261405","EEI SAN JUAN BAUTISTA",50018775,cen
EEI,Zaragoza,"41.3546234, -1.6389501","EEI MARGARITA",50018933,cen
EEI,Huesca,"42.5592831, -0.7880849","EEI DE PUENTE LA REINA DE JACA",22010505,cen
EEI,Zaragoza,"41.77228, -1.124615","EEI DE ALAGÓN",50017631,cen
EEI,Zaragoza,"41.2863604, -1.2128154","EEI EL JARDINCILLO",50019056,cen
EEI,Zaragoza,"41.31013, -2.060151","EEI COLORADO COLORÍN",50018091,cen
EEI,Teruel,"40.5055359, -0.5230651","EEI DE FORTANETE",44010461,cen
EEI,Huesca,"41.7145662, -0.0453281","EEI DE SENA",22010797,cen
EEI,Huesca,"41.8416595, -0.2575528","EEI DE LALUEZA",22010633,cen
EEI,Teruel,"40.9520925, 0.0269682","EEI L'AIRASSA",44010501,cen
EPUBMUS,Teruel,"41.013712, 0.1845093","EPUBMUS DE CALACEITE",44010604,cen
EPUBMUS,Zaragoza,"41.35465, -1.640585","EPUBMUS JOSÉ DE NEBRA",50017281,cen
EPUBMUS,Huesca,"41.800396, 0.412633","EPUBMUS DE ALTORRICÓN",22010347,cen
EPUBMUS,Zaragoza,"42.122817, -1.142697","EPUBMUS ESCUELA DE MÚSICA",50017230,cen
EPUBMUS,Teruel,"41.047878, -0.129346","EPUBMUS VIRGEN DE LOS PUEYOS",44005050,cen
EPUBMUS,Zaragoza,"41.868454, -1.316828","EPUBMUS DE GALLUR",50017709,cen
EPUBMUS,Teruel,"40.354503, -1.108398","EPUBMUS CIUDAD DE TERUEL",44010215,cen
EPUBMUS,Zaragoza,"41.767671, -0.821367","EPUBMUS EVARISTO BERNAL",50017795,cen
EPUBMUS,Huesca,"42.037155, 0.125757","EPUBMUS ESCUELA DE MÚSICA",22010131,cen
EPUBMUS,Teruel,"40.871359, 0.15507","EPUBMUS DE VALDERROBRES",44010151,cen
EPUBMUS,Zaragoza,"42.358382, -1.135345","EPUBMUS ESCUELA MUNICIPAL DE MÚSICA",50017618,cen
EPUBMUS,Teruel,"40.895335, -0.380174","EPUBMUS ESCUELA DE MÚSICA",44010008,cen
EPUBMUS,Zaragoza,"41.114431, -1.412591","EPUBMUS PABLO BRUNA",50010430,cen
EPUBMUS,Zaragoza,"41.486753, -0.528694","EPUBMUS ESCUELA DE MÚSICA",50017278,cen
EPUBMUS,Teruel,"40.938916, -0.229338","EPUBMUS ESCUELA DE MÚSICA",44005141,cen
EPUBMUS,Zaragoza,"41.708457, -1.000432","EPUBMUS ESCUELA DE MÚSICA",50017199,cen
EPUBMUS,Zaragoza,"41.769351, -1.121425","EPUBMUS MIGUEL ARNAUDAS",50017187,cen
EPUBMUS,Zaragoza,"41.478506, -1.371935","EPUBMUS ESCUELA DE MÚSICA",50017412,cen
EPUBMUS,Huesca,"41.520983, 0.350131","EPUBMUS INSTITUTO MUSICAL COMARCAL",22005911,cen
EPUBMUS,Huesca,"41.9776977, -0.5381061","EPUBMUS VILLA DE TARDIENTA",22010773,cen
EPUBMUS,Huesca,"42.017305, -0.759644","EPUBMUS DE GURREA DE GÁLLEGO",22010372,cen
EPUBMUS,Teruel,"40.79573, -0.811156","EPUBMUS SALVADOR SALVADOR NAVARRO",44010288,cen
EPUBMUS,Zaragoza,"41.8678909, -0.7886396","EPUBMUS VILLA DE ZUERA",50019184,cen
EPUBMUS,Huesca,"42.410607, 0.138472","EPUBMUS JOSÉ MARÍA CAMPO",22010451,cen
EPUBMUS,Huesca,"41.851349, 0.292931","EPUBMUS ESCUELA DE MÚSICA",22005364,cen
EPUBMUSDAN,Huesca,"42.581783, -0.536741","EPUBMUSDAN PILAR BAYONA",22005224,cen
EPUBMUSDAN,Teruel,"40.790507, -1.352585","EPUBMUSDAN ESCUELA DE MÚSICA Y DANZA",44005219,cen
EPUBMUSDAN,Teruel,"40.975734, -0.4451","EPUBMUSDAN ESCUELA DE MÚSICA Y DANZA DE ANDORRA",44004604,cen
EPUBMUSDAN,Zaragoza,"41.640584, -0.902853","EPUBMUSDAN ESCUELA DE MÚSICA Y DANZA",50011549,cen
ESUPCOREBICU,Huesca,"42.14039, -0.411607","ESUPCOREBICU DE ARAGÓN",22010086,cen
GI,Zaragoza,"41.6373114,-0.8778282","GI SANTA MARÍA DEL PILAR",50600166,cen
IES,Teruel,"40.976874, -0.450569","IES PABLO SERRANO",44004653,cen
IES,Zaragoza,"41.508583, -0.630957","IES BENJAMÍN JARNÉS",50009543,cen
IES,Teruel,"40.788338, -1.357026","IES SALVADOR VICTORIA",44004665,cen
IES,Huesca,"42.192182, 0.347666","IES BALTASAR GRACIÁN",22002168,cen
IES,Zaragoza,"41.655, -0.890441","IES RAMÓN Y CAJAL",50011550,cen
IES,Zaragoza,"41.772914, -1.124972","IES CONDE ARANDA",50000163,cen
IES,Teruel,"40.353143, -1.111218","IES SEGUNDO DE CHOMÓN",44003223,cen
IES,Zaragoza,"41.657247, -0.916864","IES SANTIAGO HERNÁNDEZ",50010491,cen
IES,Teruel,"40.815112, -0.852655","IES FERNANDO LÁZARO CARRETER",44004550,cen
IES,Huesca,"41.941906, -0.365873","IES MONTES NEGROS",22006101,cen
IES,Teruel,"40.34103, -1.108503","IES VEGA DEL TURIA",44003235,cen
IES,Teruel,"41.052302, -0.129082","IES BAJO ARAGÓN",44005177,cen
IES,Teruel,"40.351859, -1.113153","IES FRANCÉS DE ARANDA",44003247,cen
IES,Zaragoza,"41.644644, -0.923391","IES RAMÓN PIGNATELLI",50008186,cen
IES,Zaragoza,"41.644209, -0.86338","IES PABLO SERRANO",50010144,cen
IES,Huesca,"42.135781, -0.40272","IES SIERRA DE GUARA",22002521,cen
IES,Zaragoza,"41.833725, -1.529385","IES JUAN DE LANUZA",50000874,cen
IES,Zaragoza,"41.668796, -0.843652","IES RÍO GÁLLEGO",50009567,cen
IES,Huesca,"41.525533, 0.339581","IES BAJO CINCA",22004888,cen
IES,Zaragoza,"41.660598, -0.903868","IES ANDALÁN",50010946,cen
IES,Teruel,"40.409546, -1.431951","IES LOBETANO",44005207,cen
IES,Zaragoza,"41.672797, -0.829818","IES ÍTACA",50005793,cen
IES,Huesca,"42.512465, 0.485545","IES DE CASTEJÓN DE SOS",22006095,cen
IES,Huesca,"42.117397, -0.446244","IES PIRÁMIDE",22002511,cen
IES,Zaragoza,"41.653905, -0.91687","IES FÉLIX DE AZARA",50009211,cen
IES,Zaragoza,"41.722608, -1.025458","IES ÁNGEL SANZ BRIZ",50011069,cen
IES,Teruel,"40.946547, -0.236674","IES VALLE DEL GUADALOPE",44005104,cen
IES,Zaragoza,"41.646566, -0.876897","IES MEDINA ALBAIDA",50010995,cen
